609	3.1	a	The Expos acquired Sun Woo-kim and Seung Jun-song.
610	3.0	a	Kim, 24, is a right-handed pitcher from Seoul.
611	3.09	a	The Red Sox signed him in 1997.
612	3.0	a	The Red Sox signed him in 1999.
613	2.7	a	They led the Yankees for most of the first three months of the season but then slipped behind them in the American League East.
614	3.0	a	"""I don't know that he's that serious about moving him,"""
615	3.5	a	But as the day wore on, the Red Sox tried harder and by Tuesday night were able to get the player they wanted for their lineup.
616	2.5	a	With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.
617	3.22	a	That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home.
618	2.3	a	"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"""
619	2.3	a	"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"" said Starke, who was reared in New Rochelle, N.Y., and played at Columbia."
620	2.9	a	"""It wasn't like New York's or Boston's organized crime."
621	2.14	a	"""It wasn't like New York's or Boston's organized crime. It was kids shooting kids. It was a 14-year-old from R Street who got his crew of six together and ran their drug block killing another 14-year-old and his crew from a block away. And from the beginning I could see that it was all about jobs. I could see that you needed the private sector involved."""
622	3.1	a	And from the beginning I could see that it was all about jobs.
623	3.0	a	"I could see that you needed the private sector involved."""
624	2.62	a	Starke could see that in many instances these were cases of lost dignity.
625	2.7	a	"""I had a young man come up to me three years ago and say, 'Mr. Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow."""
626	2.8	a	Packwood later resigned.
627	2.44	a	And Starke was tired of seeing Washington and its young people suffer a black eye.
628	3.1	a	So, after six years of planning, he opened the Excel Institute Automotive Program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field.
629	3.5	a	The school, now in its third year, has been so successful that it recently received a $2 million grant from Congress.
630	3.6	a	The program is being copied by other cities and has attracted students from all walks of life, ages 16 to 68.
631	3.18	a	The program is coordinated with the University of the District of Columbia.
632	3.0	a	Students learn automotive intricacies and can earn a a high school equivalency diploma.
633	3.63	a	Starke, 54, played in two Super Bowls and won one.
634	3.0	a	He played for George Allen, Jack Pardee and Joe Gibbs.
635	2.86	a	In 1973, he was young enough to be a part of the Redskins' Over the Hill Gang, and in 1981 he was old enough to be one of the team's original Hogs.
636	3.14	a	He was recently named one of the 70 greatest Redskins.
637	3.22	a	"He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and built his own home here when he thought he might become a developer, ""just so I could know how the business worked from the ground up,"" he said."
638	3.0	a	"""just so I could know how the business worked from the ground up,"""
639	3.12	a	In 1992 he sold it to begin work on the Excel Institute, putting up $300,000 to get things started.
640	2.56	a	"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"""
641	2.5	a	"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"" he said."
642	2.9	a	"""My experience in the automotive industry was there was a dire shortage of auto technicians not only in America but internationally."""
643	3.3	a	So, Starke matched a problem with a problem and found a solution.
644	2.89	a	Twelve of those are teachers.
645	3.1	a	Seventy students are participating in summer classes.
646	3.0	a	Angela Nafis, 47, of Ecuador, has been in the school for a year.
647	3.2	a	She learned to speak English, got a driver's license and earned her GED.
648	3.1	a	Easterling said he would do whatever it took to become stable.
649	3.3	a	Not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.
650	3.78	a	"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"""
651	3.33	a	"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" Orellana said."
652	3.3	a	"""It shows if you have the will and the dedication here you can learn a lot and be something."
653	3.7	a	"""It shows if you have the will and the dedication here you can learn a lot and be something. It taught me maturity. This school is like a big family."""
654	3.0	a	It taught me maturity.
655	3.0	a	"This school is like a big family."""
656	3.0	a	Edward Jewell, 56, retired from his job as a copyright assistant at the Library of Congress in 1993.
657	3.38	a	"""I've been flapping my wings since until I found this school,"""
658	3.1	a	"""I've been flapping my wings since until I found this school,"" he said."
659	3.0	a	"""I needed a new skill."
660	3.4	a	This has been invaluable, enriching.
661	3.83	a	every day full of joy and energized.
662	3.89	a	I'm grateful to George Starke to have had the vision to set something like this up, not just for me but for all the students.
663	3.5	a	George is doing what he's supposed to be doing because God is blessing him and he's sure blessing me.
664	3.2	a	"And when I become a technician, I will help the poor and needy by giving them affordable rates."""
665	3.0	a	Starke said the school would move to a building near the city's bus depot in the fall.
666	3.0	a	The city has talked with Starke about using his students for some vehicle repairs.
667	3.25	a	He is proud of the red Cobra 427 that sits in the school's workshop.
668	3.0	a	It was rebuilt from shell to finish by his first class and was included in the district's millennium celebrations.
669	3.0	a	His current class is rebuilding a black one.
670	3.0	a	This one will be auctioned for the school.
671	2.7	a	"""I just wanted to be a part,"""
672	2.4	a	"""I just wanted to be a part,"" said Starke, who is certain he is the lone Redskin, past or present, who lives in the city."
673	3.1	a	He has lived here for 20 years.
674	2.8	a	"""A lot of kids are afraid of 'the process' and I wanted to take 'the process' out."
675	3.4	a	"""A lot of kids are afraid of 'the process' and I wanted to take 'the process' out. For this school, once they are in, all they have to do is come every day, come on time every day and work hard. A little more than 50 percent of our kids make it through. I want it to be more, but my job is not to see that everybody makes it; my job is to see that everybody has the opportunity to make it."""
676	3.1	a	'the process'
677	2.9	a	'the process'
678	3.12	a	For this school, once they are in, all they have to do is come every day, come on time every day and work hard.
679	2.89	a	A little more than 50 percent of our kids make it through.
680	3.0	a	"I want it to be more, but my job is not to see that everybody makes it; my job is to see that everybody has the opportunity to make it."""
681	3.3	a	The 1933 double eagle, a $20 gold piece with a mysterious history that involves a president, a king and a Secret Service sting operation, was auctioned Tuesday last night for a record price for a coin, $7.59 million, nearly double the previous record.
682	3.0	a	Eight bidders were joined by 500 coin collectors and dealers in an auction house audience seemingly devoid of celebrity bidders, while an additional 534 observers followed the bidding on eBay.
683	3.11	a	"""to be placed in this position."""
684	3.4	a	"""This is an astonishing new record for a coin,"" he said."
685	3.0	a	In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996.
686	3.0	a	During nearly seven hours of sworn testimony last week before the members and staff of the ethics panel, Torricelli said that he had not taken any gifts from Chang, and that what items he had accepted from the businessman he had later paid Chang for, one person familiar with his account said.
687	3.3	a	"Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism."""
688	3.0	a	"""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism."""
689	3.1	a	"Fenton commented that the double eagle had been on ""a long historic journey, with a very satisfying ending."""
690	3.8	a	"""a long historic journey, with a very satisfying ending."""
691	4.56	a	"""I am thrilled with the price."""
692	3.2	a	Sotheby's partner in the one-lot auction was Stack's Rare Coins, with which it shared the customary 15 percent commission.
693	3.11	a	"""This is the Mona Lisa of coins,"" said Beth Deisher, editor of Coin World, the largest weekly coin publication in the United States, with a circulation of 85,000."
694	3.2	a	"""It is unique. Forbidden fruit."""
695	3.0	a	"Forbidden fruit."""
696	3.3	a	Collectors' Web sites have surged with speculation about the sale price, and enthusiasts even organized betting pools.
697	3.1	a	On Tuesday night, Redden took the podium for nine minutes before the gavel came down, recognizing bidders in the audience and on the telephone.
698	3.3	a	The tension in the crowd was broken with a burst of applause after the $5 million mark, and a louder explosion at $6 million.
699	2.9	a	"The rumor in the crowd had been that ""anything under $6 million would be a bargain,"" said Ute Wartenberg, executive director of the American Numismatic Society in Manhattan."
700	3.22	a	"""anything under $6 million would be a bargain,"""
701	2.62	a	Most bidders dropped out after that price.
702	3.3	a	The sale price of $6.6 million, when added to the commission, totaled $7.59 million.
703	3.1	a	The auction attendance was swelled by coin collectors who had gathered on the eve of the American Numismatic Association Convention, the largest coin show of the year, expected to draw more than 10,000 people to the Marriott Marquis Hotel Wednesday.
704	3.0	a	"""So the auction was almost like the ribbon-cutting ceremony for the convention,"""
705	3.6	a	"Fore of the mint said the high price for the coin was reached ""because it is one of a kind, it is beautiful and it has a great story."""
706	3.2	a	The coin was the only 1933 double eagle that has ever been legally offered for sale, and its Maltese Falconesque history only recently came to light, thanks to documents unearthed during the five-year legal battle over its ownership.
707	3.12	a	In 1792, it was deemed that all gold and silver U.S. coins would bear the depiction of an eagle, but gold pieces were issued only after a gold rush boom in 1850.
708	3.11	a	They were called double eagles because their face value was twice that of the original $10 gold piece.
709	3.0	a	Torricelli also insisted that he had not done any unusual favors for Chang, who first turned to the senator in 1995 for help in winning the repayment of some $71 million he said he was then owed in a failed business deal with the North Korean government.
710	3.2	a	"Following the suggestion of President Theodore Roosevelt, the sculptor Augustus Saint-Gaudens redesigned the coin in 1907 in high relief, forever after giving the coins the designation ""saints."""
711	3.1	a	"""saints."""
712	2.8	a	But in 1933, President Franklin D. Roosevelt took the United States off the gold standard, and ordered all the 1933 saints already manufactured destroyed, save for two reserved for the Smithsonian Institution.
713	2.67	a	They were never declared legal currency.
714	2.9	a	Presumably after being stolen by a mint employee, nine double eagles surfaced during the mid-1940s and 1950s.
715	2.8	a	They were seized by the Secret Service and melted down.
716	3.0	a	But before these coins came to light, the royal legation of Egypt turned up with one at the Department of the Treasury, and somehow got an official to issue an export license for the coin to enhance the collection of King Farouk.
717	2.7	a	By the time that blunder was discovered, the coin had left the United States.
718	3.0	a	It went underground until it came to Fenton in 1995.
719	2.9	a	His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned.
720	2.89	a	The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack.
721	3.2	a	The record price was seen as a gift by coin collectors.
722	2.86	a	"""Many people believe that our great coin rarities are vastly undervalued in comparison to old master paintings,"" Deisher said."
723	3.0	a	In a ceremony after the sale, Fore of the mint declared the coin the only 1933 double eagle ever to be legally issued by the U.S. government.
724	3.11	a	"This ""monetized"" the coin, making it legal tender."
725	2.9	a	"""monetized"""
726	3.1	a	The buyer will receive a certificate of transfer stating just that, but only after paying the auction price and a fee of $20 for the face value of the coin.
727	2.5	a	Your acceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in a violation of the Senate Gifts Rules (35) and, consequently, a violation of your public disclosure obligations under Senate rules.
728	2.7	a	The Ethics Committee was unconvinced.
729	2.6	a	Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules.
730	2.91	a	"In its letter, which was signed by all six members, the panel wrote that it was ""troubled by incongruities, inconsistencies and conflicts, particularly concerning actions taken by you which were or could have been of potential benefit to Chang."""
731	2.67	a	Your failure to act to prevent the acceptance of or to pay for gifts of earrings from Mr. Chang to individuals (your sister, an employee and a friend) in your home at Christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate Rule 34.
732	2.6	a	Continuation of a personal and official relationship with Mr. Chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to provide you and those around you with gifts over a period of several years when you and your Senate Office were taking official actions of benefit to Mr. Chang (contacting United States Government officials, writing letters to foreign government officials and involving Mr. Chang of his representatives in situations where you were meeting with officials of foreign governments) evidenced poor judgment.
733	2.8	a	The committee has also considered that the principal source of the allegations against you is David Chang, a witness whose credibility has been called into question by the Department of Justice, a United States district judge and his own conduct.
734	2.6	a	In court documents, the government noted that Chang could not be trusted.
735	2.9	a	On May 23, 2002, Mr. Chang was convicted of attempting to corruptly persuade a witness to give false testimony, a conspiracy to violate the federal election law and four violations of the federal election law.
736	2.78	a	After evaluating the extensive body of evidence before it and your testimony, the committee is troubled by incongruities, inconsistencies and conflicts, particularly concerning actions taken by you which were or could have been of potential benefit to Mr. Chang.
737	2.4	a	Therefore, the committee . . . expresses its determination that your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety, and you are hereby severely admonished.
738	2.9	a	Further, the committee notes section 1(c)(1) of the Senate Gift Rule (35) concerning anything which is paid for at market value or returned . . . as well as your commitment to pay for any item which the committee might conclude were in violation of the rules, and has further concluded that you must pay Chang an amount sufficient to bring the total to fair market retail value of the TV and CD player, as well as the fair market retail value of the earrings given to the three individuals at your home, with appropriate interest.
739	3.3	a	The committee understands that you have previously delivered the bronze statues to the Department of Justice, from whence they should be returned to Chang.
740	3.0	a	"""personal and official relationship with Chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to provide you and those around you with gifts over a period of several years."""
741	3.0	a	This 30-second commercial is the first in H. Carl McCall's campaign for the Democratic nomination for governor and will be broadcast upstate in major broadcast markets, and on cable in New York City, starting today.
742	3.18	a	"The words ""His resume is an American dream,"" a quotation from Time magazine, appear on the screen."
743	3.3	a	"""His resume is an American dream,"""
744	3.1	a	A series of snapshots and images are then a visual resume for McCall.
745	3.1	a	They show him as an Army lieutenant, at his swearing-in as a state senator, as ambassador to the United Nations, surrounded by children as New York City school board president, and at other jobs, leading up to his current position, state comptroller.
746	3.0	a	A photograph of the candidate standing in his Army uniform next to his mother is shown, then the advertisement shifts to McCall talking about education, while images of the candidate looking at a computer screen with a small child and of him surrounded by children appear.
747	3.0	a	"The action then shifts to him in an office, speaking to the camera, as the words ""Experience."
748	3.5	a	"""Experience. Excellence. Carl McCall"""
749	3.5	a	Excellence.
750	3.0	a	"Carl McCall"" appear on the screen."
751	3.11	a	"A male voice says, ""Time Magazine called his life an American dream."
752	2.86	a	"The candidate says: ""I grew up poor with a single mother."
753	3.4	a	"""I grew up poor with a single mother. She said education's a sledgehammer. It can open doors to opportunity. That's what education did for me. As governor, I'll make sure that every kid in New York has the same opportunity I had, to get a good education."""
754	3.5	a	It can open doors to opportunity.
755	3.2	a	That's what education did for me.
756	3.3	a	"As governor, I'll make sure that every kid in New York has the same opportunity I had, to get a good education."""
757	2.86	a	This advertisement is long on introductions and short on claims of merit.
758	3.0	a	Thus, most of the facts presented are a matter of record.
759	3.0	a	He had the title of ambassador when he was at the United Nations, but he was not the chief of the American mission.
760	3.0	a	As for the claim about his success as comptroller, where he controls the state pension funds, there is no disputing the funds' growth during his terms, but some critics say it had more to do with the buoyancy of the stock market in the 1990s than skilled management.
761	3.2	a	The advertisement attempts to make several points and reach several different constituencies.
762	3.0	a	For one, it counters the high name recognition of Andrew M. Cuomo, McCall's opponent, by offering voters a straightforward introduction to the candidate, emphasizing his long list of high-level jobs in both the public and private sector.
763	3.17	a	It also emphasizes leadership, an important campaign issue after Sept. 11.
764	2.5	a	The New Jersey Supreme Court on Tuesday overturned the death sentence of Leslie Ann Nelson, a transsexual go-go dancer who killed a police officer and an investigator with an AK-47 rifle.
765	2.6	a	Nelson, 44, had been the only woman of 14 people on New Jersey's death row.
766	2.9	a	The state attorney general's office has not decided whether to seek the death penalty again, a spokesman, Peter Aseltine, said Tuesday.
767	2.7	a	The court upheld the sentence of another death row inmate, Robert O. Marshall, convicted of arranging the murder of his wife at a picnic area on the Garden State Parkway.
768	3.0	a	In its 5-to-0 decision in the Nelson case, the court showed continuing uneasiness with the death penalty, as it has done even since adopting a voluminous set of review procedures in 1999 to govern capital cases.
769	2.89	a	New Jersey has not had an execution since 1963.
770	2.8	a	Justice James R. Zazzali and Justice Virginia Long said in a separate opinion that in addition to the reasons given in the majority opinion, also written by Zazzali, they believed the death penalty would constitute cruel and unusual punishment because of Nelson's history of emotional disturbance.
771	2.43	a	Zazzali and Long had expressed similar reservations in June 2001 when the court overturned the death sentence of Thomas J. Koskovich, who was 18 when he killed two pizza deliverymen in an ambush.
772	3.1	a	The majority opinion Tuesday said the court would impose higher standards in capital cases when reviewing prosecutors' conduct and possibly ambiguous jury instructions.
773	2.88	a	While all five members of the majority found the instructions to the jury on weighing aggravating and mitigating factors to be confusing, two of those justices wrote in a partial dissent that the prosecutor's statements in his summation about the defense's expert witnesses were within the bounds of acceptable argument.
774	2.6	a	The committee did not confirm some of the most serious allegations, including Chang's claim that he gave Torricelli tens of thousands of dollars in cash.
775	3.0	a	Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case because both are former attorneys general.
776	2.62	a	Nelson, born Glenn Nelson, had severe psychological problems and a history of reclusive behavior into adulthood, and was convicted on a weapons charge in 1988.
777	3.25	a	After undergoing sex change surgery in 1992, she pursued a career as an exotic dancer.
778	2.75	a	During a 14-hour standoff, she killed a patrolman and an investigator from the Camden County prosecutor's office.
779	2.4	a	She pleaded guilty to murder and was sentenced to death by a jury in 1997.
780	2.8	a	The Supreme Court overturned that sentence in July 1998, ruling that the prosecution had failed to disclose important information to the jury.
781	3.0	a	"The case was the subject of Joe McGinniss' best-selling book ""Blind Faith."""
782	3.1	a	"""Blind Faith."""
783	3.0	a	The New York Times said in an editorial for Wednesday, July 31:
784	3.1	a	"The committee said it had weighed the fact that Torricelli's principal accuser in the case had been Chang, ""a witness whose credibility has been called into question by the Department of Justice, a United States District judge and his own conduct."""
785	3.0	a	President Hosni Mubarak of Egypt describes himself as America's leading Arab ally.
786	2.4	a	The latest example is Monday's re-sentencing of Saad Eddin Ibrahim, a sociologist and human rights activist, to seven years in prison for his efforts to register voters, monitor elections and report attacks on Egypt's Coptic Christians.
787	3.0	a	Ibrahim, who holds dual United States and Egyptian citizenship, is 63 years old and ailing.
788	2.6	a	The verdict should be annulled, not just on humanitarian grounds but because his prosecution is an abrogation of the most basic standards of justice.
789	3.0	a	Like every other government institution, they hew closely to Mubarak's wishes.
790	3.0	a	That is especially true of the State Security Court that ruled in this case.
791	2.8	a	"""a witness whose credibility has been called into question by the Department of Justice, a United States District judge and his own conduct."""
792	2.8	a	Nor is it likely his sentence would have been reaffirmed if Mubarak believed that convicting an American citizen for promoting democracy and human rights might jeopardize his own standing with the Bush administration and the $2 billion annual American subsidy that keeps his government afloat.
793	3.33	a	That aid bonanza was granted to reward Mubarak's predecessor, Anwar Sadat, for signing a peace treaty with Israel.
794	2.4	a	Washington has never demanded good governance and democracy from Cairo in return.
795	3.2	a	In recent months President Bush has spoken of the need to promote democracy in the Arab world.
796	2.88	a	But so far he has pushed the point only with the Palestinians.
797	3.0	a	It is time to extend this policy to Egypt.
798	2.33	a	While hardly the worst example of dictatorship in the Middle East, Egypt is one of the saddest.
799	3.22	a	It is a country with a long and glorious history, a substantial middle class, a peace treaty with Israel and large quantities of American aid.
800	2.71	a	Under Mubarak it has squandered economic and diplomatic opportunities and relentlessly stifled political debate.
801	2.5	a	This is entirely insufficient.
802	2.78	a	In May, that judge sentenced sentenced Chang to 18 months' imprisonment for obstructing justice and making $53,700 in illegal campaign contributions to Torricelli's 1996 Senate campaign.
803	3.0	a	The New York Times said in an editorial for Wednesday, July 31:
804	3.25	a	The governor, like Mayor Michael Bloomberg, now seems committed to creating a better mix of uses for ground zero, and a 24-hour community in Manhattan's downtown.
805	3.0	a	While rethinking the plans will delay the original rebuilding schedule slightly, it does not need to stall progress if the governor keeps the pressure on the Lower Manhattan Development Corp.
806	2.6	a	New York cannot afford to have a gaping hole that mocks the city and its process for rebuilding what was destroyed.
807	3.0	a	Renegotiating that issue with the World Trade Center leaseholders should begin immediately.
808	3.0	a	Opening the process to other designers, both here and internationally, will help separate this urban plan from the ordinary.
809	3.0	a	The city also needs to begin openly discussing what happens underground, in particular with the transportation network.
810	3.2	a	At this point, planners have focused on short-term repair of PATH and subway lines, with medium-range proposals being shopped in Washington that could untangle the disorganized web of subway lines downtown.
811	2.9	a	"But at the time of Chang's sentencing, the judge, Alfred M. Wolin, also said the businessman had cooperated closely with federal investigators, providing them with information that was ""material and credible."""
812	3.0	a	Within the next few weeks the Lower Manhattan Development Corp.
813	2.8	a	and the Port Authority should offer some bigger ideas about how to connect the downtown area better to the rest of the region.
814	3.2	a	Lowering West Street alongside the World Trade Center site and building a park or esplanade on top is another option that has been popular with those reviewing the first six public proposals.
815	3.0	a	Pataki's recent remarks are a sign that he understands how central the rebuilding of Lower Manhattan will be to his own political legacy.
816	3.12	a	Now he needs to follow through with action, to keep demonstrating that his core concern is coming up with the best possible plan, not simply keeping the issue on hold until after this fall's election.
817	3.0	a	The New York Times said in an editorial for Wednesday, July 31:
818	3.09	a	"President Bush has now unveiled his long-awaited ""Clear Skies"" proposal, which he promises will simplify and strengthen the Clean Air Act without crippling American industry."
819	2.8	a	Like Jeffords, the president calls for substantial reductions in three major pollutants -- the nitrogen oxides that produce smog, sulfur dioxide, which causes acid rain, and mercury.
820	2.7	a	But he ignores emissions of carbon dioxide, the main global warming gas.
821	2.5	a	That is a huge omission.
822	3.0	a	Even for the pollutants he addresses, Bush's timetable is too leisurely.
823	3.1	a	He aims to reduce all three by 70 percent by 2018.
824	2.9	a	The Jeffords proposal would make the same sizable reductions by 2008.
825	2.8	a	Finally, the Bush proposal would roll back key provisions of the existing Clean Air Act that Jeffords would keep.
826	3.3	a	Bush argues that the regulatory mechanisms he has in mind for reaching Clear Skies' goals, chiefly a market-based emissions trading scheme, will be so effective that the need for many existing rules will disappear.
827	3.1	a	This page has long embraced emissions trading as an essential tool for reducing pollution at manageable cost.
828	2.75	a	But some regulations, aimed at specific regional problems that nationwide trading alone is unable to address, cannot lightly be abandoned.
829	2.9	a	Among these are rules governing emissions that limit visibility in the national parks, and rules governing pollution that drifts eastward from Midwestern power plants.
830	3.11	a	Indeed, Bush has already made clear his intention to roll back one of the most important of these regulations, a provision known as new source review that compels utilities to install modern pollution controls whenever they significantly upgrade older plants.
831	3.27	a	The 1970 Clean Air Act is a landmark statute, deserving of thoughtful improvement.
832	2.5	a	The Bush bill, as written, is not the way to get there.
833	2.9	a	In Torricelli's case, it acted without conducting a full investigation, saying the case had been exhaustively scrutinized by federal authorities.
834	2.6	a	A lawyer for Chang, Bradley D. Simon, said Tuesday night that he was disappointed that the ethics panel had confirmed only a handful of the gifts he said his client had given Torricelli, and that the panel did not deal with what he said were actions by Torricelli to thwart the federal investigation.
835	2.75	a	"""This matter was far more serious than what the committee found,"" Simon said."
836	2.9	a	According to two government officials involved in the inquiry, the Ethics Committee received a vast amount of information from federal investigators, some of it under a court order issued in March.
837	3.0	a	That information included witness statements, store receipts and other documents indicating that Chang had paid for expensive items given to Torricelli, his sister, one of his longtime aides, Roberta Stern, and one of Torricelli's former girlfriends, Judy D. Balaban.
838	2.89	a	The committee's letter did not mention Chang's reported gifts to Torricelli of an $8,100 Rolex watch, about a dozen Italian-made suits and a $3,816 antique grandfather clock.
839	2.88	a	Nor did it cite a $1,590 Oriental carpet that Chang gave to Torricelli's former wife, Susan Holloway Torricelli.
840	2.38	a	"""Your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety,"""
841	2.8	a	"But it said the senator had showed ""poor judgment"" by failing to reimburse him for the full market value of the gifts."
842	2.4	a	"""poor judgment"""
843	3.0	a	"""wholesale"""
844	2.7	a	The ethics panel also criticized Torricelli for taking two bronze statues on loan from Chang.
845	3.0	a	The statues, the existence of which had not been publicly known before, were displayed in Torricelli's Senate office.
846	3.1	a	Finally, the committee appeared to have discounted Torricelli's contention that he was not responsible for expensive earrings that Chang had given as Christmas gifts to his sister, Stern and Balaban.
847	2.9	a	"""that such items were of little value or were not gifts to you under the circumstances"""
848	2.62	a	According to a government official involved in the inquiry, the information reviewed by the Ethics Committee also included an analysis by federal investigators showing that during the period in which Chang claimed to have made numerous cash payments to Torricelli, the senator spent thousands of dollars more in cash than investigators could account for from his bank withdrawals and other known sources of income.
849	2.9	a	A spokeswoman for Torricelli, Debra DeShong, said he had fully accounted for all the money he had spent.
850	3.0	a	"""Senator Torricelli provided the committee with a full explanation of sources of income and any funds used for cash purposes,"" she said."
851	2.9	a	"Even after the ethics committee admonished Torricelli on Tuesday night, one of his most important political supporters, Senate majority leader Tom Daschle, D-S.D., continued to defend him, stating that the panel had found Chang ""a witness wholly without credibility."""
852	2.67	a	"""a witness wholly without credibility."""
853	3.0	a	"Moving quickly to make a campaign issue of the Senate letter, Bill Pascoe, Forrester's campaign manager, said the findings were evidence that Torricelli had undertaken an ""extensive campaign of misinformation and deceit,"" and called on him to release the sworn testimony he gave to the panel."
854	2.25	a	"""extensive campaign of misinformation and deceit,"""
855	3.11	a	"Pascoe said, ""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""
856	2.9	a	"""Only then will New Jersey voters be able to decide Torricelli's fitness for office."""
857	3.11	a	U.S. Secretary of State Colin Powell arrived here on Tuesday night for meetings with fellow foreign ministers aimed at solidifying a second front, in Southeast Asia, in the campaign against global terrorism.
858	2.89	a	But he has had to balance that goal with longstanding concerns about human rights abuses in the region.
859	2.9	a	In meetings on Tuesday in Malaysia and Singapore before touching down in this oil-producing sultanate for two days of talks with members of the Association of South East Asian Nations, Powell said he repeatedly raised the issue.
860	2.5	a	"The Senate Ethics Committee on Tuesday night ""severely admonished"" Sen. Robert G. Torricelli, D-N.J., saying he had violated Senate rules by accepting and failing to disclose expensive gifts from a former contributor to whom he repeatedly gave help."
861	3.2	a	"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,"""
862	3.11	a	"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,"" he said."
863	2.7	a	But at a news conference in Singapore, Powell hinted that the Bush administration was ready to discuss resuming military cooperation with Indonesia, the world's most populous Muslim nation and a sometimes reluctant partner in the efforts to crack down on militant Islamic groups.
864	4.0	a	With thousands of trees and flowers in bloom, we are having a beautiful Spring!
865	3.0	a	Our extraordinary permanent collection, facility, and grounds, we understand full well, would not be possible without the philanthropic support of civic-minded men and women.
866	3.6	a	In joining SCS, you join the ranks of those who believe that bringing art and art education to the city makes life better, richer, and more rewarding for the entire community.
867	2.9	a	A Second Century Society response card and return envelope are enclosed.
868	3.1	a	Should you have questions or if I can be of assistance in any way, please call me: 317.923.1331, ext. 248.
869	3.43	a	Sincerely,
870	3.0	a	ARLETTA B.NEWTON Donor Relations Coordinator
871	3.0	a	June 6, 2000
872	3.0	a	Enclosures
873	3.1	a	P .S. Both our Barefoot in the Grass family picnic (July 23,2000) and the annual SCS Founders Day celebration (October 11,2000) are free for Georgia O'Keeffe members.
874	3.33	a	Mark your calendars!
875	3.0	a	Name Address City, ST Zip
876	3.12	a	Additionally, I am sending traditional background materials on the Museum and the two latest issues of our Previews Magazine detailing upcoming events, exhibitions, and educational programs.
877	2.9	a	Dear Name:
878	3.5	a	Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).
879	3.0	a	The electronic trade free trade zone is situated in the north of Dubai, close to the free industrial zone in Jabal Ali Mountain, an area which is considered to be the first in the country, and tenth in the world for transit movement.
880	3.3	a	The inauguration of Dubai Internet City coincides with the opening of an annual IT show in Dubai, the Gulf Information Technology Exhibition (Gitex), the biggest in the Middle East.
881	3.2	a	Launching the Electronics Free Trade Zone in Dubai
882	3.2	a	The preliminary stages of the project, the only one of its kind according to its designers, are estimated at $200 million.
883	3.0	a	The cost in the first stage of this unique project is estimated at 200 million dollars.
884	3.0	a	"Sheikh Mohammed, who is also the UAE Defence Minister, said during the launching ceremony ""we wish to make Dubai a center of modern economy""."
